CEN_1871,REGCNTY,REGDIST,SUBDIST,POP_DENS,TYPE,POP,ACRES,TFR,ASFR_20-24,ASFR_25-29,ASFR_30-34,ASFR_35-39,ASFR_40-44,ASFR_45-49,ILLEG_RATIO,IMR,AV_AGE,AV_AGE_F,AV_AGE_M,DEPEND,C_WORK_AGE,ELD_WORK_AGE,SR
4670009,LANCASHIRE,MANCHESTER,BLACKLEY,3.167892337,textile,6744,2128.860227,4.81795275,132.07795,259.87316,258.53133,205.97428,89.77583,17.358,3.79403794,138.8059701,24.80762385,25.28797118,24.25462668,61.29186603,55.55023923,5.741626794,83.49429324
4670010,LANCASHIRE,MANCHESTER,PRESTWICH,2.418100822,textile,7797,3224.43131,3.306371765,122.725768,164.318051,187.9191,117.05253,59.875206,9.383698,4.12979351,127.5,27.66213268,27.74135481,27.56846822,47.12101189,41.43855012,5.682461771,83.47765847
4680001,LANCASHIRE,ASHTON UNDER LYNE,KNOTT LANES,2.990450446,textile,7220,2414.351995,5.34704635,172.81366,293.15948,244.83028,223.1929,114.7924,20.62055,4.916067146,156.8493151,24.97838437,25.77627668,24.13850967,60.44908848,55.00222321,5.446865273,90.0295733
4680002,LANCASHIRE,ASHTON UNDER LYNE,ASHTON TOWN,22.32518417,textile,31441,1408.319849,3.9584053,130.55687,211.37054,198.09457,157.97591,76.46258,17.22059,7.1386604,205.7200201,26.33030622,27.06626147,25.48441888,54.30720818,48.71668797,5.590520208,80.76615412
4680003,LANCASHIRE,ASHTON UNDER LYNE,AUDENSHAW,3.843027325,textile,15997,4162.603762,4.21724005,152.52823,231.51892,208.83172,162.19585,76.8033,11.56999,2.633085289,147.4025974,25.37614852,25.73645173,24.97623158,59.09090909,53.42410893,5.66680016,87.46246246
4680004,LANCASHIRE,ASHTON UNDER LYNE,DENTON,3.602892305,textile,9393,2607.072098,5.009126,175.84331,248.22617,260.84433,197.12862,100.19553,19.58724,3.237095363,186.8131868,24.66940036,25.01492843,24.29384308,62.13089276,57.10585391,5.025038853,87.65392093
4680005,LANCASHIRE,ASHTON UNDER LYNE,NEWTON,4.736946128,textile,7517,1586.887374,3.6074833,105.44085,187.22344,196.00308,161.76274,58.79967,12.26688,4.26035503,163.4069401,26.33639388,27.1077903,25.41916691,53.99590164,48.1352459,5.860655738,78.55836078
4680006,LANCASHIRE,ASHTON UNDER LYNE,DUKINFIELD,15.57422349,textile,26329,1690.549774,4.363302,165.06658,237.45402,217.23846,171.67656,70.57462,10.65016,6.345177665,198.8940421,25.55605381,26.63038404,24.30841889,57.65382541,52.47738302,5.176442394,78.93439108
4680007,LANCASHIRE,ASHTON UNDER LYNE,HARTSHEAD,6.024336063,textile,18873,3132.793357,4.0609841,128.44947,218.24745,213.00149,150.23671,83.43314,18.82856,5.009191176,183.1371475,25.54222552,26.19915764,24.80542121,54.55141336,49.59442851,4.956984842,86.4497403
4680008,LANCASHIRE,ASHTON UNDER LYNE,MOTTRAM,0.426289794,textile,6824,16007.88968,4.017631455,125.38301,204.077746,212.387581,171.685792,80.761586,9.230576,5.571428571,172.9200653,26.60243437,26.71609099,26.47820749,56.18415025,49.51901054,6.665139716,89.4143167
4680009,LANCASHIRE,ASHTON UNDER LYNE,STAYLEY,1.257657115,textile,7032,5591.349116,4.22142425,133.72518,179.66183,216.25669,174.68551,115.94271,24.01293,4.041720991,141.697417,25.885759,26.72063578,24.95146216,55.26838966,50.07731389,5.191075768,85.76118178
4690001,LANCASHIRE,OLDHAM,OLDHAM BELOW TOWN,24.64695802,textile,48672,1974.767026,4.5960556,168.07144,239.36241,236.31272,175.31735,82.88395,17.26325,5.03278398,187.5605503,24.8592118,25.13924101,24.56358785,56.9433218,52.44269133,4.500630476,93.6330057
4690002,LANCASHIRE,OLDHAM,OLDHAM ABOVE TOWN,12.6604833,textile,33957,2682.125098,4.432737,153.01459,230.79496,231.0278,179.4363,77.48658,14.78717,4.154690358,172.2967989,25.02507514,25.72808355,24.25741232,56.6128288,52.113521,4.499307799,88.53314773
4690003,LANCASHIRE,OLDHAM,CHADDERTON,5.06287109,textile,17318,3420.588771,5.35051055,201.99747,294.14018,275.79236,190.53165,94.87811,12.76234,3.576537911,177.231907,24.18706791,24.29977117,24.07081317,63.66834649,58.67642864,4.991917847,95.01205266
4690004,LANCASHIRE,OLDHAM,MIDDLETON,3.50128992,textile,9860,2816.104986,4.6121425,144.13172,234.61082,231.74133,181.05251,105.47034,25.42178,2.905811623,170.4863052,26.16635992,26.19896332,26.13203191,57.48792271,51.17552335,6.312399356,94.54887218
4690005,LANCASHIRE,OLDHAM,ROYTON,2.918756573,textile,9873,3382.604802,4.53700545,162.67975,230.66143,233.12289,173.93782,91.12078,15.87842,6.506238859,173.4965407,25.38247214,25.79526789,24.93860387,56.94069009,51.64573064,5.294959453,88.63227355
4690006,LANCASHIRE,OLDHAM,CROMPTON,2.529681036,textile,7302,2886.52992,4.388894075,161.168818,233.45803,231.749476,163.083633,78.984539,9.334319,4.814814815,188.5964912,25.51308398,26.03371668,24.93953354,58.08966862,52.393329,5.696339614,90.15650741
4700001,LANCASHIRE,ROCHDALE,BUTTERWORTH FREEHOLD SIDE,1.550102738,textile,3180,2051.476926,4.00580655,115.00055,184.95206,227.50062,195.73366,66.22763,11.74679,4.361370717,122.2627737,26.31539188,26.24615385,26.3878866,56.88888889,49.92592593,6.962962963,92.85714286
4700002,LANCASHIRE,ROCHDALE,BUTTERWORTH LORDSHIP SIDE,0.832220142,textile,4743,5699.213179,4.60893823,117.344118,245.567823,234.644484,210.481975,102.345086,11.40416,2.643171806,145.0777202,25.67672505,25.88427058,25.45382932,59.34767989,52.95897781,6.388702085,93.11688312
4700003,LANCASHIRE,ROCHDALE,CASTLETON FURTHER,4.463196411,textile,14025,3142.36675,4.05943905,129.98793,204.77483,208.77862,181.08263,69.14515,18.11865,5.051194539,152.6336025,25.0627902,25.68962264,24.35582915,56.92186975,52.21387737,4.707992378,83.55967078
4700004,LANCASHIRE,ROCHDALE,CASTLETON NEARER,28.64492699,textile,17319,604.6096751,3.94917985,133.36836,217.20761,203.93063,154.23352,63.27923,17.81662,4.38370294,171.1295783,25.32527752,25.78744852,24.79690211,53.70123523,49.27574869,4.425486537,84.53591341
4700005,LANCASHIRE,ROCHDALE,SPOTLAND NEARER SIDE,10.12226785,textile,11555,1141.542604,4.28035435,129.16604,216.4219,223.44894,183.8711,83.1288,20.03409,6.208053691,172.5471242,25.88228651,26.1639533,25.56685083,55.87000677,50.46716317,5.402843602,85.78616352
4700006,LANCASHIRE,ROCHDALE,SPOTLAND FURTHER SIDE,1.134661093,textile,6849,6036.16361,4.23040568,153.958403,203.118515,226.739374,187.084589,66.327132,8.853123,3.007518797,128.975265,25.37501826,25.76166243,24.96160822,59.89254847,53.51553375,6.377014716,92.05921938
4700007,LANCASHIRE,ROCHDALE,WARDLEWORTH,24.38272305,textile,19300,791.5440766,4.10420845,138.26829,218.55399,210.49633,167.50284,72.89548,13.12476,5.607476636,168.9703808,25.18699865,25.74751452,24.55703064,55.34876194,50.8334682,4.515293737,84.14543287
4700008,LANCASHIRE,ROCHDALE,WUERDLE,2.582514001,textile,8988,3480.329631,4.638245005,171.747173,240.173199,217.113333,201.567613,89.058742,7.988941,5.196078431,161.7473436,25.56932056,26.10486258,24.9871294,56.19195046,50.61919505,5.572755418,88.95027624
4700009,LANCASHIRE,ROCHDALE,BLATCHINWORTH,1.40831032,textile,6692,4751.793625,4.31519363,134.627376,213.125222,247.814777,169.654741,90.351399,7.465211,3.596127248,141.6666667,25.09133034,25.6095791,24.54114022,56.74789128,51.78069353,4.967197751,88.68258179
4700010,LANCASHIRE,ROCHDALE,WHITWORTH,2.486980791,textile,17207,6918.831084,4.68761255,153.61733,259.37514,239.27119,171.00767,92.48812,21.76306,4.220779221,174.3729223,24.43689606,24.60294625,24.26270675,55.50668866,51.86915888,3.637529778,94.09567846
4710001,LANCASHIRE,HASLINGDEN,NEWCHURCH,4.491893707,textile,26823,5971.42358,4.4390445,136.78673,222.00266,233.65971,185.44441,90.81487,19.10052,4.963299546,176.8595041,24.77282362,25.16369367,24.35091247,55.52021283,51.26366318,4.25654965,90.05275885
4710002,LANCASHIRE,HASLINGDEN,ROSSENDALE,1.922873538,textile,14419,7498.673063,4.656072,144.95027,238.72008,236.58551,198.49061,98.57717,13.89076,4.586563307,175.2915452,25.20812816,25.11623886,25.30826087,59.16767855,53.40545314,5.762225411,91.15847225
4710003,LANCASHIRE,HASLINGDEN,EDENFIELD,0.942698375,textile,4725,5012.20764,4.5249753,115.3068,276.25106,248.89524,186.01048,66.88263,11.64885,3.3126294,107.3113208,24.75947491,24.91581528,24.5913884,58.22445561,53.86934673,4.355108878,90.00636537
4710004,LANCASHIRE,HASLINGDEN,HASLINGDEN,2.648280103,textile,12201,4607.14106,4.3675234,132.29544,225.91266,229.14813,172.44176,98.21523,15.49146,2.972399151,177.8058008,25.23136226,25.51737089,24.91642254,57.00489312,51.85423642,5.150656709,88.08428191
4710005,LANCASHIRE,HASLINGDEN,ACCRINGTON,6.440184135,textile,21788,3383.133082,4.6225103,157.73637,232.88493,229.82344,190.04199,103.8269,10.18843,3.985932005,177.124183,24.6965812,24.94660578,24.42216867,57.68422578,53.17730599,4.506919788,88.61555282
4720001,LANCASHIRE,BURNLEY,BURNLEY,2.135918172,textile,49780,23306.13628,4.8396494,171.15375,248.10193,238.00114,195.63973,94.28473,20.7486,6.523534269,200.3370155,24.72928854,24.98829929,24.45566166,58.36676218,53.5370901,4.829672079,92.78217639
4720002,LANCASHIRE,BURNLEY,PADIHAM,0.902975732,textile,11630,12879.63739,4.76253005,169.35235,254.15242,231.3888,197.30425,85.00962,15.29857,4.811250925,172.4611162,25.04172761,25.3509535,24.71426041,58.95787746,53.50109409,5.45678337,92.31983167
4720003,LANCASHIRE,BURNLEY,COLNE,1.194817143,textile,24983,20909.47568,4.8279773,158.96418,241.0592,245.49067,208.21183,94.502,17.36758,6.883298393,162.8413138,25.03401442,25.03865376,25.02912621,61.02186956,55.18353655,5.838333011,92.67868241
4720004,LANCASHIRE,BURNLEY,PENDLE,0.217499533,textile,1416,6510.358801,3.739290845,161.129183,186.880558,156.274178,138.008529,97.122838,8.442883,3.731343284,129.4642857,28.24911536,27.53835227,28.95486601,54.08942203,46.01962923,8.069792803,102.4282561
4730001,LANCASHIRE,CLITHEROE,GISBURN,0.090355535,agriculture,2220,24569.60706,5.01237745,120.60109,264.908,230.03907,237.81226,123.44057,25.6745,7,106.6282421,28.82657658,28.58693652,29.0564872,73.4375,58.75,14.6875,102.5316456
4730002,LANCASHIRE,CLITHEROE,SLAIDBURN,0.04299532,agriculture,1959,45563.09894,5.7493864,130.42782,285.90998,342.36664,266.86845,110.304,14.00039,5.238095238,88.95705521,25.7308478,24.4373673,26.93011811,71.90517998,63.03775241,8.867427568,110.5360444
4730003,LANCASHIRE,CLITHEROE,CHIPPING,0.16536781,agriculture,3301,19961.5633,5.6236212,139.95684,304.8854,309.76027,221.80796,110.77235,37.54142,6.07028754,123.4567901,26.20733556,27.00635145,25.60573858,69.09277294,59.45668888,9.636084059,135.9129383
4730004,LANCASHIRE,CLITHEROE,CLITHEROE,0.533351927,textile,10980,20586.78229,4.43247395,136.13122,227.38726,236.34703,173.28561,99.62484,13.71883,5.728727885,150.1501502,26.09918936,26.48671793,25.67738254,61.2424732,53.66426788,7.578205316,88.66722084
4730005,LANCASHIRE,CLITHEROE,WHALLEY,0.300537306,textile,2621,8721.047085,3.57285239,114.957109,158.074684,183.782525,156.242967,84.115156,17.398037,5.020920502,139.2405063,28.30866082,29.14934114,27.3936255,58.36858006,47.31117825,11.05740181,85.74635241
4740001,LANCASHIRE,BLACKBURN,BILLINGTON,0.2948359,textile,1765,5986.380907,4.2127651,113.68038,228.45027,234.7874,148.95307,104.8935,11.7884,3.278688525,95.40636042,26.52002288,26.87202718,26.16069364,60.80956762,53.72585097,7.083716651,89.3728223
4740002,LANCASHIRE,BLACKBURN,HARWOOD,1.703424874,textile,13185,7740.288522,5.202427,184.5983,258.7629,261.41446,213.06792,105.06485,17.57697,3.99733511,183.061147,24.26378732,24.47686413,24.03579313,64.5112782,59.48621554,5.025062657,91.91919192
4740003,LANCASHIRE,BLACKBURN,MELLOR,0.344065637,textile,2415,7019.009582,4.040077515,96.994821,230.447669,219.664657,169.44227,82.939169,8.526917,7.177033493,116.6666667,28.07797594,27.83004926,28.33109807,65.25017135,54.2152159,11.03495545,90.46997389
4740004,LANCASHIRE,BLACKBURN,BLACKBURN,20.67016295,textile,76339,3693.197785,4.7489441,153.05573,246.01793,233.41998,194.9716,100.06163,22.26195,5.035526722,204.8512641,24.28031935,24.74719735,23.76003354,61.53435538,56.93086219,4.603493189,85.24642038
4740005,LANCASHIRE,BLACKBURN,OSWALDTWISLE,2.701202528,textile,14733,5454.237455,5.34566355,159.59071,266.68807,270.19799,224.48392,123.2223,24.94972,4.08280621,170.2269693,24.17387467,24.60534899,23.70569083,62.94944131,57.69443523,5.255006085,90.09463722
4740006,LANCASHIRE,BLACKBURN,DARWEN,2.856257559,textile,26553,9296.430541,5.24576095,163.1741,261.83748,273.21155,209.97315,118.51069,22.44522,4.646405611,187.4471325,23.68443272,23.89456025,23.44936911,63.9577282,58.97657747,4.981150732,85.79630268
4740007,LANCASHIRE,BLACKBURN,WITTON,1.374051555,textile,8820,6418.973121,4.84740175,158.4154,246.71438,244.43448,195.21194,106.13487,18.56928,3.964757709,201.9527235,24.60013616,24.93244425,24.24156641,62.18255429,56.80898049,5.373573795,87.18567
4750001,LANCASHIRE,CHORLEY,BRINDLE,0.534781075,textile,5682,10624.90851,4.303730195,100.474122,221.613628,250.197439,163.445598,109.464702,15.55055,4.474708171,122.0930233,26.81269841,26.42922374,27.19943323,61.67664671,52.60906758,9.067579127,93.75690608
4750002,LANCASHIRE,CHORLEY,LEYLAND,0.792721314,textile,8080,10192.73716,4.9055276,132.47216,235.45618,267.54375,221.2388,111.59245,12.80218,6.300114548,186.1386139,26.98216718,26.83451537,27.14460338,65.67501026,55.3549446,10.32006565,85.53483061
4750003,LANCASHIRE,CHORLEY,RIVINGTON,0.494941084,textile,4628,9350.607873,5.63777965,198.87251,266.64686,230.88264,269.91445,140.20202,21.03745,6.601941748,109.0269637,24.3357822,24.24428822,24.42431973,70.39764359,63.80706922,6.590574374,102.9895366
4750004,LANCASHIRE,CHORLEY,CHORLEY,1.834644237,textile,19824,10805.36466,5.295303,176.41277,262.82797,264.18326,224.95364,104.16083,26.52213,6.986190089,181.1787533,24.64401131,24.90380356,24.35757511,64.77244363,58.40752142,6.364922207,86.31219966
4750005,LANCASHIRE,CHORLEY,CROSTON,0.360742159,agriculture,4790,13278.1819,4.50883697,123.779702,200.460348,244.537063,214.741608,97.365939,20.882734,12.11498973,106.0606061,26.84422635,27.25711857,26.4454023,65.42314335,55.88946459,9.533678756,99.10591472
4760001,LANCASHIRE,PRESTON,LONGTON,0.517208353,textile,6402,12377.99033,5.1387906,118.42436,227.88818,285.32139,233.94337,140.90155,21.27927,5.581395349,153.9245668,26.20246836,26.45735027,25.93021002,68.89182058,59.07651715,9.81530343,89.21617574
4760002,LANCASHIRE,PRESTON,PRESTON,31.00244423,textile,85427,2755.492417,4.5080404,138.56459,227.82599,238.02477,181.40429,95.08286,20.70558,7.649604817,234.5417035,24.98933483,25.67723486,24.17552412,60.26949855,55.03794102,5.231557537,78.53351955
4760003,LANCASHIRE,PRESTON,WALTON-LE-DALE,0.924435368,textile,9057,9797.331767,4.75200725,143.18421,244.00295,238.99244,187.18712,124.09081,12.94392,4.818092429,209.1690544,25.57079744,26.29115226,24.7360515,61.96779964,54.56171735,7.40608229,79.33910812
4760004,LANCASHIRE,PRESTON,ALSTON,0.452059108,textile,5430,12011.70355,5.2669656,172.15863,246.06034,274.79422,218.35015,121.4247,20.60508,7.355516637,205.05345,26.83825513,26.63324218,27.03786982,63.58509073,53.99705738,9.58803335,102.1814576
4760005,LANCASHIRE,PRESTON,BROUGHTON,0.335017716,agriculture,9530,28446.25683,4.11802035,107.54007,183.80877,211.04636,197.50458,106.75231,16.95198,12.3940678,151.5711645,27.45943988,27.46122239,27.45785877,61.16731518,49.94163424,11.22568093,118.9097104
4770001,LANCASHIRE,FYLDE,KIRKHAM,0.345425697,textile,9551,27649.9406,4.25765898,103.405087,205.60467,252.32142,178.279094,103.220288,8.701237,9.266802444,147.4888748,26.57878184,27.05396762,26.05467372,66.21362607,56.49067782,9.722948249,80.30160226
4770002,LANCASHIRE,FYLDE,LYTHAM,0.532652497,agriculture,4294,8061.541112,3.028672515,58.92511,153.917982,175.217037,135.733501,73.25752,8.683353,7.01754386,125.9600614,26.40815851,27.67036721,24.89065708,62.00906344,53.36102719,8.648036254,69.96148909
4770003,LANCASHIRE,FYLDE,POULTON-LE-FYLDE,0.869767816,agriculture,16781,19293.65481,3.7550303,115.23115,192.16528,201.49972,158.82586,72.55026,10.73379,7.074677148,135.2564103,25.95036225,26.55668244,25.26293599,64.50945626,57.0429472,7.466509062,82.52427184
4780001,LANCASHIRE,GARSTANG,STALMINE,0.256599067,agriculture,3281,12786.48452,5.84950929,162.335314,258.729181,305.025728,278.480024,159.337229,5.994382,7.926829268,97.05882353,25.98140811,25.90180879,26.0525101,74.80021311,63.93180607,10.86840703,113.0533485
4780002,LANCASHIRE,GARSTANG,ST. MICHAEL,0.201420964,agriculture,3293,16348.84439,4.7528253,77.82778,219.03102,269.79938,235.73787,115.20864,32.96037,7.482993197,94.11764706,27.21350365,26.2195122,28.10867052,67.84073507,55.99795814,11.84277693,111.0991379
4780003,LANCASHIRE,GARSTANG,GARSTANG,0.180717449,agriculture,5612,31054.00183,4.69457885,114.15313,243.39034,243.51372,210.45336,111.61607,15.78915,6.67903525,122.2222222,26.7293488,26.78739587,26.67299578,70.15786278,58.80388585,11.35397693,98.7929994
4790001,LANCASHIRE,LANCASTER,ELLEL,0.116694914,agriculture,3562,30524.03816,5.28280415,130.84054,245.12485,268.1665,282.21526,115.23388,14.9798,5.263157895,157.4239714,25.91544944,25.86792453,25.96134732,72.06379894,61.72063799,10.34316095,101.068999
4790002,LANCASHIRE,LANCASTER,HEATON,0.578676008,agriculture,4282,7399.650129,4.5895251,154.68163,238.02669,245.81337,176.37085,80.26124,22.75124,7.434052758,126.1127596,25.6681478,26.03682084,25.26744754,67.75205963,60.57277364,7.179285995,89.23533779
4790003,LANCASHIRE,LANCASTER,LANCASTER,2.305481719,semi-professional,20576,8924.815943,4.22907335,132.0133,212.45296,222.77644,172.10894,94.92222,11.54081,5.635245902,146.5984347,26.91022954,27.69171648,26.08496994,58.92649679,51.14243668,7.784060104,93.68436844
4790004,LANCASHIRE,LANCASTER,WARTON,0.327313728,agriculture,4241,12956.98787,5.034101,170.74272,270.42833,268.46539,190.6646,95.81155,10.70761,4.518664047,121.7208814,25.72585596,26.09029779,25.37343242,72.08451849,62.29175132,9.792767168,101.5561016
4800001,LANCASHIRE,LUNESDALE,CATON,0.113480404,agriculture,2314,20391.18583,4.1256874,96.87123,213.62762,215.34573,171.68849,105.53478,22.06963,9.32642487,121.3720317,27.61954172,27.95304348,27.28976784,62.88732394,52.11267606,10.77464789,88.32891247
4800002,LANCASHIRE,LUNESDALE,WRAY,0.070190011,agriculture,2022,28807.51779,4.31623475,109.509123,212.313738,187.239952,210.97685,137.536948,5.670339,6.211180124,90.57971014,27.46462147,27.51752577,27.41579448,70.40472175,59.27487352,11.12984823,102.044293
4800003,LANCASHIRE,LUNESDALE,TUNSTAL,0.074801768,agriculture,781,10440.9297,3.94112615,82.59514,226.65867,186.42224,181.15991,93.38289,18.00638,5.084745763,85.10638298,27.60819462,26.80597015,28.4591029,66.88034188,56.1965812,10.68376068,89.47368421
4800004,LANCASHIRE,LUNESDALE,ARKHOLME,0.120142777,agriculture,1861,15489.90328,5.22405185,125.90444,241.71673,264.59862,254.44316,130.072,28.07542,4.117647059,76.65505226,26.56236559,26.57064018,26.55450734,72.86245353,61.98884758,10.87360595,111.3948919
4810001,LANCASHIRE,ULVERSTON,CARTMEL,0.190814963,agriculture,5492,28781.80989,4.08927734,85.12416,184.226656,200.319988,224.501711,117.008124,6.674829,5.447470817,85.56832695,27.3473665,27.81975138,26.81937476,68.67506917,57.76206579,10.91300338,85.67351598
4810002,LANCASHIRE,ULVERSTON,COLTON,0.15207845,agriculture,3763,24743.80816,4.91906252,124.648496,263.09465,278.365085,196.540186,113.194943,7.969144,3.867403315,80.0681431,26.50731578,26.4978425,26.51653543,69.47700631,60.32461677,9.15238954,101.4532243
4810003,LANCASHIRE,ULVERSTON,ULVERSTON,1.087738234,semi-rural,9197,8455.159261,4.9502737,150.50646,235.33568,267.50191,219.65246,103.0023,14.05593,12.71102284,134.6960168,25.98716275,26.36649768,25.58434275,69.12603496,60.27598896,8.850045998,93.27880512
4810004,LANCASHIRE,ULVERSTON,DALTON,1.115820059,agriculture,30099,26974.77946,6.26648345,260.92928,323.25224,307.59697,229.84376,110.9389,20.73554,4.831591173,156.7468011,22.64399933,21.98418605,23.15049093,63.73608202,60.62176166,3.114320362,150.4417449
4810005,LANCASHIRE,ULVERSTON,WEST BROUGHTON,0.119361374,agriculture,3175,26599.89488,4.83172185,122.77023,267.41849,235.1618,189.07428,129.53304,22.38653,7.903780069,86.62900188,27.45403023,27.41854475,27.48798521,71.30528587,59.11542611,12.18985976,109.0191657
4810006,LANCASHIRE,ULVERSTON,HAWKSHEAD,0.100770335,agriculture,3357,33313.37528,4.2131579,132.26303,188.41121,241.21001,180.52896,86.25973,13.95864,6.397306397,81.13590264,26.28724672,26.41058394,26.16880841,71.39938713,61.18488253,10.2145046,100.6147541
4820001,YORKSHIRE WEST RIDING,SEDBERGH,SEDBERGH,0.095822004,agriculture,1983,20694.62035,3.853430865,133.798335,216.522741,220.164879,114.572146,85.628072,0,4.761904762,113.3333333,28.72699387,28.7734139,28.67912773,67.75300172,54.11663808,13.63636364,96.95945946
4820002,YORKSHIRE WEST RIDING,SEDBERGH,GARSDALE,0.082550849,agriculture,911,11035.62247,4.9160799,226.00942,235.33365,211.48776,202.2992,92.68632,15.39963,8,132.8671329,27.53347969,24.72357724,29.44649446,54.14551607,46.02368866,8.121827411,177.4647887
4820003,YORKSHIRE WEST RIDING,SEDBERGH,DENT,0.099942339,agriculture,2096,20972.09281,4.72287795,160.74973,236.36985,236.26598,199.91071,111.27932,0,6.010928962,104.1009464,28.00667939,26.49496081,29.12884456,55.83643123,48.17843866,7.657992565,159.6525097
4830001,YORKSHIRE WEST RIDING,SETTLE,BENTHAM,0.142180529,agriculture,6554,46096.32592,5.0210664,160.23605,261.50716,279.03268,190.70089,100.07299,12.66351,5.696202532,138.2978723,26.1635892,25.66460204,26.64831528,69.45952935,59.78794931,9.671580036,106.4602242
4830002,YORKSHIRE WEST RIDING,SETTLE,SETTLE,0.121624187,agriculture,5982,49184.29577,4.09306639,124.527727,195.618532,239.945823,170.281116,81.820373,6.419707,9.845559846,135.0762527,27.81056679,27.51712946,28.06421446,51.80203046,43.47715736,8.324873096,121.7220034
4830003,YORKSHIRE WEST RIDING,SETTLE,LONG PRESTON,0.08396746,agriculture,1372,16339.66307,3.77658379,105.756586,214.545574,168.348767,172.126318,88.25288,6.286633,7.216494845,58.44155844,29.22594752,29.22,29.23214286,66.70716889,53.34143378,13.36573512,97.83653846
4830004,YORKSHIRE WEST RIDING,SETTLE,KIRKBY MALHAM,0.039419302,agriculture,878,22273.35239,4.87751755,116.38232,210.839,235.54378,232.15802,168.4518,12.12859,2.564102564,84.21052632,26.87813212,26.55452436,27.1901566,64.72795497,56.09756098,8.630393996,99.62546816
4830005,YORKSHIRE WEST RIDING,SETTLE,ARNCLIFFE,0.019150683,agriculture,348,18171.67571,5.1869455,149.30751,260.87431,276.36067,292.29807,58.54854,0,6.060606061,67.79661017,27.81896552,28.05847953,27.58757062,56.75675676,46.84684685,9.90990991,100
4840001,YORKSHIRE WEST RIDING,SKIPTON,KETTLEWELL,0.03055124,agriculture,1017,33288.33757,3.529726995,148.663778,158.662281,181.435436,150.576265,60.764475,5.843164,8.860759494,24.59016393,27.97044335,29.30470348,26.73003802,63.44605475,52.49597424,10.95008052,104.2763158
4840002,YORKSHIRE WEST RIDING,SKIPTON,GARGRAVE,0.113752319,textile,2030,17845.79002,3.81226578,128.183689,205.809776,193.730028,152.982331,73.082569,8.664763,7.52688172,112.5,26.59458128,26.39413989,26.8127572,59.09090909,51.3322884,7.75862069,88.20058997
4840003,YORKSHIRE WEST RIDING,SKIPTON,BARNOLDSWICK,0.375701907,textile,6224,16566.32527,4.4372238,141.17818,236.3075,234.67609,170.27033,90.0821,14.93056,6.203840473,161.1111111,25.5655527,25.57033493,25.56069926,63.27387198,56.00734523,7.266526758,93.40436327
4840004,YORKSHIRE WEST RIDING,SKIPTON,KILDWICK,0.459285498,textile,8362,18206.54044,3.72823845,130.67172,195.84495,180.59921,141.58272,81.1614,15.78769,6.475716065,149.5327103,26.92070327,26.67923639,27.16949976,55.32231098,48.00297232,7.319338659,93.63309353
4840005,YORKSHIRE WEST RIDING,SKIPTON,SKIPTON,0.373495294,textile,9504,25446.10375,3.93076489,108.498072,190.48664,205.848409,190.865166,81.342594,9.112097,7.157258065,129.5427902,26.58482425,26.32566263,26.85695793,57.94547872,50.46542553,7.480053191,93.13001605
4840006,YORKSHIRE WEST RIDING,SKIPTON,ADDINGHAM,0.140805428,agriculture,2910,20666.81691,4.05835525,100.86383,220.15684,239.94552,182.26331,48.98858,19.45297,9.205020921,143.9588689,28.56990725,27.16231475,29.90495315,57.86334056,48.04772234,9.815618221,112.6874279
4840007,YORKSHIRE WEST RIDING,SKIPTON,GRASSINGTON,0.08534936,agriculture,2351,27545.60775,5.47578925,193.74404,287.06293,298.49243,222.95015,69.73667,23.17163,3.781512605,94.11764706,26.97958316,26.92582897,27.03070539,70.11577424,59.40665702,10.70911722,112.6153846
4850001,YORKSHIRE WEST RIDING,PATELEY BRIDGE,RAMSGILL,0.032540457,agriculture,1026,31529.98091,4.637588465,165.235604,203.610442,271.001607,186.051073,96.400773,5.218194,6.097560976,80.53691275,28.04775828,27.70661157,28.35239852,70.43189369,58.63787375,11.79401993,118.115942
4850002,YORKSHIRE WEST RIDING,PATELEY BRIDGE,PATELEY BRIDGE,0.282050583,agriculture,3304,11714.21084,5.5391665,166.48216,293.59333,254.25742,220.99703,148.42949,24.07387,7.584269663,143.1005111,25.86228814,25.31149494,26.43138462,79.46768061,68.76697447,10.70070614,92.37199582
4850003,YORKSHIRE WEST RIDING,PATELEY BRIDGE,THORNTHWAITE,0.116767475,agriculture,1719,14721.56528,4.4776948,118.30364,195.50006,266.74465,201.37723,104.27476,9.33862,14.47368421,116.3793103,28.3397324,28.26549708,28.41319444,68.69479882,56.32973503,12.36506379,100.9861933
4850004,YORKSHIRE WEST RIDING,PATELEY BRIDGE,DACRE BANKS,0.155247762,agriculture,2637,16985.75211,4.32294265,108.5109,177.37632,260.15228,203.40626,94.5368,20.60597,7.423580786,111.7021277,27.24344854,27.22793553,27.25864662,74.48641484,62.75679258,11.72962227,96.22886866
4860001,YORKSHIRE WEST RIDING,RIPON,RIPON,0.42681799,agriculture,9917,23234.72823,4.145428145,121.04312,216.166174,231.877102,167.269571,85.589925,7.139737,6.338797814,123.0769231,27.33380395,27.7079359,26.91420625,63.87373988,52.83424227,11.0394976,85.72744015
4860002,YORKSHIRE WEST RIDING,RIPON,KIRKBY MALZEARD,0.112031165,agriculture,2892,25814.24549,3.9921108,159.52616,193.63046,210.31068,149.46965,64.428,21.05721,6.481481481,131.2849162,29.7780083,29.56995885,29.98953975,67.36111111,52.95138889,14.40972222,97.26027397
